salary_max,longitude,description,redirect_url,created,__CLASS__,id,latitude,salary_is_predicted,adref,salary_min,title,location.display_name,location.area,location.__CLASS__,category.label,category.__CLASS__,category.tag,company.display_name,company.__CLASS__,contract_time,contract_type
20229.98,-86.254422,"Responsibilities MedSurg RNs provide bedside care for a variety of patients and execute individualized patient assessments to create an individualized plan of care. MedSurg RNs prepare equipment and assist physicians during examination and treatment of patients. MedSurg RN job responsibilities include, but are not limited to: - MedSurg RNs prepare, administer, and record prescribed medications - Initiate alternative action when adverse symptomology is displayed - Change dressings, insert cathet…",https://www.adzuna.com/land/ad/5683173647?se=LFJP6kYs8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=C743DE14B69D296EA117BEF1AD387FE9ED4B645C,2026-03-30T10:00:53Z,Adzuna::API::Response::Job,5683173647,33.837043,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MzE3MzY0NyIsInMiOiJMRkpQNmtZczhSR1I3Y18wdTlzdUp3In0.Y5Hf9VCIhFYvCN03Boo9bRGfxYsE7PWKHontods1eJQ,20229.98,"Travel MedSurg RN in Gadsden, Alabama","Ashville, St. Clair County","['US', 'Alabama', 'St. Clair County', 'Ashville']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Gifted Healthcare,Adzuna::API::Response::Company,full_time,
62823.43,-87.106868,"With direct supervision from a Lead Technician, Maintenance Supervisor or Maintenance Manager, a Maintenance Technician B performs repair and maintenance work on diesel and non-diesel equipment and trucks including, but not limited to, chassis components, vehicle refuse bodies and control systems, hydraulic electrical, air brake systems, general engine work, HVAC components, suspension, drive train and steering systems. The Maintenance Technician B may also perform basic tire work, such as repl…",https://www.adzuna.com/land/ad/5683173656?se=LFJP6kYs8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=CAFEAA2BFAA07CEFAED568FA5E9CC65113E8D03C,2026-03-30T10:00:53Z,Adzuna::API::Response::Job,5683173656,39.59964,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MzE3MzY1NiIsInMiOiJMRkpQNmtZczhSR1I3Y18wdTlzdUp3In0.GAF2LCJ2FLriyvtFgbWJ7gJ8CGmwjo46CxQzDVDDSl8,62823.43,Diesel Technician/Mechanic (Fleet Maintenance,"Carbon, Clay County","['US', 'Indiana', 'Clay County', 'Carbon']",Adzuna::API::Response::Location,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,Republic Services,Adzuna::API::Response::Company,full_time,
54080.0,-88.485604,"Cargill Animal Nutrition is a global business that serves large-scale feed mill operators and retailers, as well as individual farmers. Our business has provided better nutrition for better lives for more than 120 years. By leading, innovating, and transforming the animal nutrition & health industry, we ensure that the customers we serve, the animals we feed, and the consumers who rely on that protein, thrive. We depend on creative, responsible, hardworking individuals like you to operate our b…",https://www.adzuna.com/land/ad/5683173673?se=LFJP6kYs8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=EF4224C5B5EA90E4A618AF83996AF32663D9DFF0,2026-03-30T10:00:53Z,Adzuna::API::Response::Job,5683173673,38.668936,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MzE3MzY3MyIsInMiOiJMRkpQNmtZczhSR1I3Y18wdTlzdUp3In0.dT-4YrY0Th_Ijd_Fk11rTSa-q19U_jPq_KFmz3J5UqM,54080.0,Process Operator - Chemical Manufacturing,"Flora, Clay County","['US', 'Illinois', 'Clay County', 'Flora']",Adzuna::API::Response::Location,Manufacturing Jobs,Adzuna::API::Response::Category,manufacturing-jobs,Cargill,Adzuna::API::Response::Company,full_time,
9708.97,-85.761355,"Responsibilities MedSurg RNs provide bedside care for a variety of patients and execute individualized patient assessments to create an individualized plan of care. MedSurg RNs prepare equipment and assist physicians during examination and treatment of patients. MedSurg RN job responsibilities include, but are not limited to: MedSurg RNs prepare, administer, and record prescribed medications Initiate alternative action when adverse symptomology is displayed Change dressings, insert catheters, s…",https://www.adzuna.com/land/ad/5683173667?se=SI9j60Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=CA247BF4855C9CD5D67E4F18C9819B09B65BCCD0,2026-03-30T10:00:53Z,Adzuna::API::Response::Job,5683173667,34.179818,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MzE3MzY2NyIsInMiOiJTSTlqNjBZczhSR1I3Y18wdTlzdUp3In0.EdtI4k6d2Y1D0qJGSDKmepNohj2Wo4_BVOyWS-ZhGYE,9708.97,MedSurg Travel RN,"Leesburg, Cherokee County","['US', 'Alabama', 'Cherokee County', 'Leesburg']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Gifted Healthcare,Adzuna::API::Response::Company,full_time,
59476.51,,"Company: Hawaiian Airlines The Team: At Hawaiian Airlines, we are all about welcoming our guests with Hawaiian hospitality and aloha, and taking care of our people, our home, and the communities we serve. Join our ‘ohana and be a part of an exciting team of professionals dedicated to serving our kama‘āina and introducing our islands to the world! Role Summary: As a member of the customer service team with Hawaiian Airlines, you will be engaging guests with care and creating remarkable experienc…",https://www.adzuna.com/land/ad/5683173662?se=SI9j60Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=3FC042609A6359F1E7BEFF9031555B2B48CD2098,2026-03-30T10:00:53Z,Adzuna::API::Response::Job,5683173662,,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MzE3MzY2MiIsInMiOiJTSTlqNjBZczhSR1I3Y18wdTlzdUp3In0.rhzhnU2llgaprai3OLJtlBPaQrSdi4oNf-Uv3q5xam8,59476.51,Customer Service Agent - Lihue - Part-Time (5k Sign-On Bonus),US,['US'],Adzuna::API::Response::Location,Part time Jobs,Adzuna::API::Response::Category,part-time-jobs,Hawaiian Airlines,Adzuna::API::Response::Company,part_time,
9767.9,-87.090277,"Responsibilities MedSurg RNs provide bedside care for a variety of patients and execute individualized patient assessments to create an individualized plan of care. MedSurg RNs prepare equipment and assist physicians during examination and treatment of patients. MedSurg RN job responsibilities include, but are not limited to: MedSurg RNs prepare, administer, and record prescribed medications Initiate alternative action when adverse symptomology is displayed Change dressings, insert catheters, s…",https://www.adzuna.com/land/ad/5683173652?se=SI9j60Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=5A5BD6C9F40C0BFDB2B8FB38C6D673EE4E95781F,2026-03-30T10:00:53Z,Adzuna::API::Response::Job,5683173652,33.728717,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0k5ajYwWXM4UkdSN2NfMHU5c3VKdyIsImkiOiI1NjgzMTczNjUyIn0.1lGZu0G1sWqJHWivZy63EA4cnBEHG8Pa7ltEKRbkeso,9767.9,MedSurg Travel RN,"Dora, Jefferson County","['US', 'Alabama', 'Jefferson County', 'Dora']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Gifted Healthcare,Adzuna::API::Response::Company,,contract
54080.0,-88.223653,"Cargill Animal Nutrition is a global business that serves large-scale feed mill operators and retailers, as well as individual farmers. Our business has provided better nutrition for better lives for more than 120 years. By leading, innovating, and transforming the animal nutrition & health industry, we ensure that the customers we serve, the animals we feed, and the consumers who rely on that protein, thrive. Working at Cargill is an opportunity to thrive – a place to develop your career to th…",https://www.adzuna.com/land/ad/5683173680?se=SI9j60Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=40B841843D4B3D667E0054E44FAB2723F4F2D11C,2026-03-30T10:00:53Z,Adzuna::API::Response::Job,5683173680,38.697548,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0k5ajYwWXM4UkdSN2NfMHU5c3VKdyIsImkiOiI1NjgzMTczNjgwIn0.OQn0JqSt_WcyzYsoNw-EpF9l4IZ0mdl7WnaaH67I_jI,54080.0,Process Operator,"Noble, Richland County","['US', 'Illinois', 'Richland County', 'Noble']",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Cargill,Adzuna::API::Response::Company,full_time,
9857.79,-87.63838,"Responsibilities MedSurg RNs provide bedside care for a variety of patients and execute individualized patient assessments to create an individualized plan of care. MedSurg RNs prepare equipment and assist physicians during examination and treatment of patients. MedSurg RN job responsibilities include, but are not limited to: MedSurg RNs prepare, administer, and record prescribed medications Initiate alternative action when adverse symptomology is displayed Change dressings, insert catheters, s…",https://www.adzuna.com/land/ad/5683173669?se=SI9j60Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=458B5E7A2C75AA993EDEE0B5EF61A69969B31FD9,2026-03-30T10:00:53Z,Adzuna::API::Response::Job,5683173669,33.169073,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0k5ajYwWXM4UkdSN2NfMHU5c3VKdyIsImkiOiI1NjgzMTczNjY5In0.LXfnVCsO7YQiabS-HiLA9xTimzxPK6QA9XsfDD50v2E,9857.79,MedSurg Travel RN,"Tuscaloosa, Tuscaloosa County","['US', 'Alabama', 'Tuscaloosa County', 'Tuscaloosa']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Gifted Healthcare,Adzuna::API::Response::Company,full_time,
61536.5,-86.771,"POSITION SUMMARY: With direct supervision from a Lead Technician, Maintenance Supervisor or Maintenance Manager, a Maintenance Technician B performs repair and maintenance work on diesel and non-diesel equipment and trucks including, but not limited to, chassis components, vehicle refuse bodies and control systems, hydraulic electrical, air brake systems, general engine work, HVAC components, suspension, drive train and steering systems. The Maintenance Technician B may also perform basic tire …",https://www.adzuna.com/land/ad/5683173672?se=SI9j60Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=BD370EEC0A28BD8602D208EBFB712AAE17B7009E,2026-03-30T10:00:53Z,Adzuna::API::Response::Job,5683173672,39.741,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0k5ajYwWXM4UkdSN2NfMHU5c3VKdyIsImkiOiI1NjgzMTczNjcyIn0.aMasdP1Q592l6O_78mvcZyabo7COFJd4y2IHwLxBw78,61536.5,Diesel Technician,"Bainbridge, Putnam County","['US', 'Indiana', 'Putnam County', 'Bainbridge']",Adzuna::API::Response::Location,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,Republic Services,Adzuna::API::Response::Company,full_time,
56160.0,-88.772276,"Cargill Animal Nutrition is a global business that serves large-scale feed mill operators and retailers, as well as individual farmers. Our business has provided better nutrition for better lives for more than 120 years. By leading, innovating, and transforming the animal nutrition & health industry, we ensure that the customers we serve, the animals we feed, and the consumers who rely on that protein, thrive. We depend on creative, responsible, hardworking individuals like you to operate our b…",https://www.adzuna.com/land/ad/5683173650?se=SI9j60Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=48AF1903AFD3DA7D23EA6D86B9443E50A040EF14,2026-03-30T10:00:53Z,Adzuna::API::Response::Job,5683173650,38.834213,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0k5ajYwWXM4UkdSN2NfMHU5c3VKdyIsImkiOiI1NjgzMTczNjUwIn0.iC_xZxx4xe1sRo06KD104g8HfgGdxUY07at9vejKC-0,56160.0,Manufacturing Equipment Maintenance Mechanic,"Farina, Fayette County","['US', 'Illinois', 'Fayette County', 'Farina']",Adzuna::API::Response::Location,Maintenance Jobs,Adzuna::API::Response::Category,maintenance-jobs,Cargill,Adzuna::API::Response::Company,full_time,
9513.06,-85.554056,"Responsibilities MedSurg RNs provide bedside care for a variety of patients and execute individualized patient assessments to create an individualized plan of care. MedSurg RNs prepare equipment and assist physicians during examination and treatment of patients. MedSurg RN job responsibilities include, but are not limited to: MedSurg RNs prepare, administer, and record prescribed medications Initiate alternative action when adverse symptomology is displayed Change dressings, insert catheters, s…",https://www.adzuna.com/land/ad/5683173651?se=SI9j60Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=8B607992C858A2D785020F72E63403425EA74C2E,2026-03-30T10:00:53Z,Adzuna::API::Response::Job,5683173651,33.972992,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0k5ajYwWXM4UkdSN2NfMHU5c3VKdyIsImkiOiI1NjgzMTczNjUxIn0.4VXl6RklI-TtXwzyLrK_0hWVhSQAlfU_eo0L4D9awXE,9513.06,MedSurg Travel RN,"Spring Garden, Cherokee County","['US', 'Alabama', 'Cherokee County', 'Spring Garden']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Gifted Healthcare,Adzuna::API::Response::Company,full_time,
19449.45,-87.687788,"Responsibilities MedSurg RNs provide bedside care for a variety of patients and execute individualized patient assessments to create an individualized plan of care. MedSurg RNs prepare equipment and assist physicians during examination and treatment of patients. MedSurg RN job responsibilities include, but are not limited to: - MedSurg RNs prepare, administer, and record prescribed medications - Initiate alternative action when adverse symptomology is displayed - Change dressings, insert cathet…",https://www.adzuna.com/land/ad/5683173675?se=SI9j60Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=3247487A6869C9356A2B59806E0C304E83CBC0B5,2026-03-30T10:00:53Z,Adzuna::API::Response::Job,5683173675,33.245951,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0k5ajYwWXM4UkdSN2NfMHU5c3VKdyIsImkiOiI1NjgzMTczNjc1In0.PeAzpEg5GbPsccxkzSVN1SOCBXPijUnDg7bg34GUO2k,19449.45,"Travel MedSurg RN in Tuscaloosa, Alabama","Coker, Tuscaloosa County","['US', 'Alabama', 'Tuscaloosa County', 'Coker']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Gifted Healthcare,Adzuna::API::Response::Company,full_time,
57330.0,-92.867423,"Job Description: Evaluates, plans, treats and implements care for patients in accordance with professional standards of the American Physical Therapy Association and policies and procedures of Essentia Health. Education Qualifications: - Bachelor's Degree, Master's Degree , or Doctorate Degrees from a physical therapy accredited program We're offering a $20,000 sign on bonus for this position. This outpatient Physical Therapist will provide care across both the Sandstone and Hinckley clinic loc…",https://www.adzuna.com/land/ad/5683173665?se=SI9j60Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=3D30ABCC019F08EE3EB0FFCB6132B547D06C14A6,2026-03-30T10:00:53Z,Adzuna::API::Response::Job,5683173665,46.13106,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MzE3MzY2NSIsInMiOiJTSTlqNjBZczhSR1I3Y18wdTlzdUp3In0.VLYK7e6krHI2207phqCYLrEVtxtVd-xKge0yM86KF9E,57330.0,"Physical Therapist (Full Time) - Sandstone/Hinckley, MN","Sandstone, Pine County","['US', 'Minnesota', 'Pine County', 'Sandstone']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Essentia Health,Adzuna::API::Response::Company,full_time,
34529.35,-73.222446,"Job Description: Position Details: - Sunday-Thursday; start 6pm until Finish - Starting pay $21 per hour - Walk-ins welcome Monday - Thursday from 9a-4p! Application submission assistance and interviews on the spot! We Deliver the Goods: - Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more - Growth opportunities performing essential work to support America’s food distr…",https://www.adzuna.com/land/ad/5683173654?se=SI9j60Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=C2CA13540FF9C3402E79DFD902E7937D50519A29,2026-03-30T10:00:53Z,Adzuna::API::Response::Job,5683173654,44.477602,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MzE3MzY1NCIsInMiOiJTSTlqNjBZczhSR1I3Y18wdTlzdUp3In0.59aW2ndd26tjLlJHIWyPS0_4DXZFrJyxEeHd62sXXYo,34529.35,Warehouse Worker - Immediate Opening,"Burlington, Chittenden County","['US', 'Vermont', 'Chittenden County', 'Burlington']",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Performance Foodservice,Adzuna::API::Response::Company,full_time,
56160.0,-88.628106,"Cargill Animal Nutrition is a global business that serves large-scale feed mill operators and retailers, as well as individual farmers. Our business has provided better nutrition for better lives for more than 120 years. By leading, innovating, and transforming the animal nutrition & health industry, we ensure that the customers we serve, the animals we feed, and the consumers who rely on that protein, thrive. Working at Cargill is an opportunity to thrive – a place to develop your career to th…",https://www.adzuna.com/land/ad/5683173663?se=SI9j60Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=F4C5AE86D77C65130EBE7B3AF77E4BFB41C44440,2026-03-30T10:00:53Z,Adzuna::API::Response::Job,5683173663,38.83449,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0k5ajYwWXM4UkdSN2NfMHU5c3VKdyIsImkiOiI1NjgzMTczNjYzIn0.ZxWCrnCZzU2cijAih-2HWOEETTh6fjh5LxWEW0131CA,56160.0,Industrial Maintenance Technician,"Iola, Fayette County","['US', 'Illinois', 'Fayette County', 'Iola']",Adzuna::API::Response::Location,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,Cargill,Adzuna::API::Response::Company,full_time,
46263.09,-73.196667,"Sunday-Thursday; Starting pay $21 per hour Walk-ins welcome Monday - Thursday from 9a-4p! Application submission assistance and interviews on the spot! Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system Select cases and other containers of food and non-foods products to fill cu…",https://www.adzuna.com/land/ad/5683173671?se=SI9j60Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=7DFD4E70CE94422B2ECFD7D0F9227FEA89C46E9F,2026-03-30T10:00:53Z,Adzuna::API::Response::Job,5683173671,44.541944,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MzE3MzY3MSIsInMiOiJTSTlqNjBZczhSR1I3Y18wdTlzdUp3In0.LM5_M05FW4dXs2loXJwqyOAhuXNuRJ_A1Zd6SIwBXq8,46263.09,Warehouse Picker/Packer - Immediate Hire,"Colchester, Chittenden County","['US', 'Vermont', 'Chittenden County', 'Colchester']",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Performance Foodservice,Adzuna::API::Response::Company,full_time,
19509.96,-85.516599,"Responsibilities MedSurg RNs provide bedside care for a variety of patients and execute individualized patient assessments to create an individualized plan of care. MedSurg RNs prepare equipment and assist physicians during examination and treatment of patients. MedSurg RN job responsibilities include, but are not limited to: - MedSurg RNs prepare, administer, and record prescribed medications - Initiate alternative action when adverse symptomology is displayed - Change dressings, insert cathet…",https://www.adzuna.com/land/ad/5683173679?se=SI9j60Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=AF8CC5BB3F4AD6C955597070C478F0F15C09979D,2026-03-30T10:00:53Z,Adzuna::API::Response::Job,5683173679,30.95685,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MzE3MzY3OSIsInMiOiJTSTlqNjBZczhSR1I3Y18wdTlzdUp3In0.czvc-gO3kx3_T0Q9ZRpn7OV2LkGcwzZ5DQCoWIdnjK8,19509.96,"Travel MedSurg RN in Dothan, Alabama","Graceville, Jackson County","['US', 'Florida', 'Jackson County', 'Graceville']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Gifted Healthcare,Adzuna::API::Response::Company,,
21424.8,-87.63838,"Responsibilities Telemetry RNs (Tele RNs) consult with health care team members to assess, plan, implement and evaluate patient care plans. The Tele RN utilizes machines that measure a patient’s heart rate, blood pressure, breathing rate, as well as blood oxygen levels and electrocardiogram information. Tele RN job responsibilities include, but are not limited to: - Tele RNs prepare, administer, and record prescribed medications and report an adverse reaction to medications in accordance with p…",https://www.adzuna.com/land/ad/5683173646?se=SI9j60Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=6F8251C20C8B041779DB83309A85263CB9666935,2026-03-30T10:00:53Z,Adzuna::API::Response::Job,5683173646,33.169073,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0k5ajYwWXM4UkdSN2NfMHU5c3VKdyIsImkiOiI1NjgzMTczNjQ2In0.XXh0FZTrWB7XiYvA-C7CKEEG-8h9_27r-G_gEpHOQQs,21424.8,"Travel MedSurg RN in Tuscaloosa, Alabama","Tuscaloosa, Tuscaloosa County","['US', 'Alabama', 'Tuscaloosa County', 'Tuscaloosa']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Gifted Healthcare,Adzuna::API::Response::Company,full_time,
41410.0,-104.75578,"UCHealth UCHlth Memorial Hosp Central, US:CO:Colorado Springs Department: OR Operating Room - CVOR FTE: Full Time, 1.0, 80.00 hours per pay period (2 weeks) Shift: Days Pay: $27.61 - $41.41 / hour. Pay is dependent on applicant's relevant experience Summary: Facilitates the safe and efficient performance of surgical procedures. Responsibilities: Prepares surgical operating suite with drapes, solutions, instruments, equipment and supplies. Ensures good working order of equipment and instruments.…",https://www.adzuna.com/land/ad/5683173643?se=SI9j60Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=7C261C6B43AAB23477446E7B5F0A3860855F58C3,2026-03-30T10:00:52Z,Adzuna::API::Response::Job,5683173643,38.85431,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0k5ajYwWXM4UkdSN2NfMHU5c3VKdyIsImkiOiI1NjgzMTczNjQzIn0.NqG0mokfZSjTlLmnaIstUpbVEaDCvs7NNBe-UPB_ovA,41410.0,Surgical Technologist - CVOR,"Colorado Springs, El Paso County","['US', 'Colorado', 'El Paso County', 'Colorado Springs']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,UCHealth,Adzuna::API::Response::Company,full_time,
94567.0,-81.718981,"Job Description: Aircraft Maintenance Technician (AMT) IMMEDIATELY HIRING! A&P Base Mechanic - Rotor Wing FULL-TIME Opportunity in Jacksonville, FL - Starting Salary: $65,239 - $94,567 annually - IA Stipend 2,080 - Sign-On Bonus 12,500 We’re hiring an Aircraft Maintenance Technician (AMT) responsible for the overall maintenance and safety of our fleet within Med-Trans. This technician will be qualified to support our Bell 407 airframe. This is a key role to ensure our team can safely maintain a…",https://www.adzuna.com/land/ad/5683173628?se=SI9j60Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=2BA45226135506AEB6C945A90A22CD26E95186AA,2026-03-30T10:00:52Z,Adzuna::API::Response::Job,5683173628,30.093395,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MzE3MzYyOCIsInMiOiJTSTlqNjBZczhSR1I3Y18wdTlzdUp3In0.yLRRRlja5a_eXuaZq-vwVTAkBRD_8EPX5oI9H4fu70Q,94567.0,Aircraft Maintenance Technician - RW (NE),"Fleming Island, Clay County","['US', 'Florida', 'Clay County', 'Fleming Island']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Med-Trans Corporation,Adzuna::API::Response::Company,full_time,
56160.0,-88.004,"Cargill Animal Nutrition is a global business that serves large-scale feed mill operators and retailers, as well as individual farmers. Our business has provided better nutrition for better lives for more than 120 years. By leading, innovating, and transforming the animal nutrition & health industry, we ensure that the customers we serve, the animals we feed, and the consumers who rely on that protein, thrive. Working at Cargill is an opportunity to thrive – a place to develop your career to th…",https://www.adzuna.com/land/ad/5683173641?se=SI9j60Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=D7698F8AC4C9F1FB33B1B011F050C479B825052C,2026-03-30T10:00:52Z,Adzuna::API::Response::Job,5683173641,38.635,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0k5ajYwWXM4UkdSN2NfMHU5c3VKdyIsImkiOiI1NjgzMTczNjQxIn0.0Z7Pv1E4ltEGLqp982cNEyaIFXWqXcW2pDQkog3I-r0,56160.0,Industrial Maintenance Mechanic,"Calhoun, Richland County","['US', 'Illinois', 'Richland County', 'Calhoun']",Adzuna::API::Response::Location,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,Cargill,Adzuna::API::Response::Company,full_time,
55666.17,-88.222037,"Cargill is a family company committed to providing food and agricultural solutions to nourish the world in a safe, responsible, and sustainable way. We sit at the heart of the supply chain, partnering with producers and customers to source, make and deliver products that are vital for living. By providing customers with life’s essentials, we enable businesses to grow, communities to prosper, and consumers to live well. This position is in our Food Enterprise where we are committed to serving fo…",https://www.adzuna.com/land/ad/5683173639?se=SI9j60Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=F05452BF2B375182E04FD81C60E36F9566308A0E,2026-03-30T10:00:52Z,Adzuna::API::Response::Job,5683173639,43.133897,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0k5ajYwWXM4UkdSN2NfMHU5c3VKdyIsImkiOiI1NjgzMTczNjM5In0.Ha00OiPFRg_IZ2tlnUUF2pEJkBqsGI-UH--R1z0aDM0,55666.17,"Maintenance Engineer , Plant Operations","Sussex, Waukesha County","['US', 'Wisconsin', 'Waukesha County', 'Sussex']",Adzuna::API::Response::Location,Maintenance Jobs,Adzuna::API::Response::Category,maintenance-jobs,Cargill,Adzuna::API::Response::Company,full_time,
10710.65,-85.554056,"Responsibilities MedSurg RNs provide bedside care for a variety of patients and execute individualized patient assessments to create an individualized plan of care. MedSurg RNs prepare equipment and assist physicians during examination and treatment of patients. MedSurg RN job responsibilities include, but are not limited to: MedSurg RNs prepare, administer, and record prescribed medications Initiate alternative action when adverse symptomology is displayed Change dressings, insert catheters, s…",https://www.adzuna.com/land/ad/5683173638?se=SI9j60Ys8RGR7c_0u9suJw&utm_medium=api&utm_source=abfa41a4&v=B55719F179123CDFE50A889F58F4C6DA5D08B047,2026-03-30T10:00:52Z,Adzuna::API::Response::Job,5683173638,33.972992,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MzE3MzYzOCIsInMiOiJTSTlqNjBZczhSR1I3Y18wdTlzdUp3In0.EZRvT1AyfxV-eCdGCmkSsKTnkPEIGzvsLoQRjtNGYjI,10710.65,Travel MedSurg Registered Nurse - RN,"Spring Garden, Cherokee County","['US', 'Alabama', 'Cherokee County', 'Spring Garden']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Gifted Healthcare,Adzuna::API::Response::Company,full_time,
